date,order_id,account_name,region,channel,category,product_id,units,unit_price,unit_cost,revenue,cost
2026-07-13,SO126262,Deccan Supply,South,Direct,Aurora,AUR-119,12,2365.79,1500.0,28389.48,18000.0
2026-07-13,SO126263,Bluewater Co,South,Direct,Aurora,AUR-735,10,2442.52,1500.0,24425.2,15000.0
2026-07-13,SO126264,Deccan Supply,South,Partner,Aurora,AUR-232,6,2423.99,1500.0,14543.94,9000.0
2026-07-13,SO126265,Bluewater Co,South,Partner,Aurora,AUR-431,12,2402.35,1500.0,28828.2,18000.0
2026-07-13,SO126266,Deccan Supply,South,Online,Aurora,AUR-650,7,2385.85,1500.0,16700.95,10500.0
2026-07-13,SO126267,Bluewater Co,South,Online,Aurora,AUR-838,6,2380.45,1500.0,14282.7,9000.0
2026-07-13,SO126268,Deccan Supply,South,Direct,Vertex,VER-331,13,1142.74,790.0,14855.62,10270.0
2026-07-13,SO126269,Bluewater Co,South,Direct,Vertex,VER-792,12,1156.07,790.0,13872.84,9480.0
2026-07-13,SO126270,Deccan Supply,South,Partner,Vertex,VER-227,11,1122.77,790.0,12350.47,8690.0
2026-07-13,SO126271,Bluewater Co,South,Partner,Vertex,VER-629,11,1174.01,790.0,12914.11,8690.0
2026-07-13,SO126272,Deccan Supply,South,Online,Vertex,VER-979,3,1157.86,790.0,3473.58,2370.0
2026-07-13,SO126273,Bluewater Co,South,Online,Vertex,VER-906,6,1141.22,790.0,6847.32,4740.0
2026-07-13,SO126274,Deccan Supply,South,Direct,Halcyon,HAL-788,3,3845.11,2600.0,11535.33,7800.0
2026-07-13,SO126275,Bluewater Co,South,Direct,Halcyon,HAL-204,4,3926.28,2600.0,15705.12,10400.0
2026-07-13,SO126276,Deccan Supply,South,Partner,Halcyon,HAL-488,1,3865.68,2600.0,3865.68,2600.0
2026-07-13,SO126277,Bluewater Co,South,Partner,Halcyon,HAL-174,7,3861.7,2600.0,27031.9,18200.0
2026-07-13,SO126278,Deccan Supply,South,Online,Halcyon,HAL-476,4,3917.42,2600.0,15669.68,10400.0
2026-07-13,SO126279,Bluewater Co,South,Online,Halcyon,HAL-936,2,3878.65,2600.0,7757.3,5200.0
2026-07-13,SO126280,Ganges Distributors,East,Direct,Aurora,AUR-626,12,2417.66,1500.0,29011.92,18000.0
2026-07-13,SO126281,Ironwood Ltd,East,Direct,Aurora,AUR-841,6,2375.97,1500.0,14255.82,9000.0
2026-07-13,SO126282,Ganges Distributors,East,Partner,Aurora,AUR-470,8,2416.08,1500.0,19328.64,12000.0
2026-07-13,SO126283,Ironwood Ltd,East,Partner,Aurora,AUR-169,3,2410.94,1500.0,7232.82,4500.0
2026-07-13,SO126284,Ganges Distributors,East,Online,Aurora,AUR-177,1,2367.19,1500.0,2367.19,1500.0
2026-07-13,SO126285,Ironwood Ltd,East,Online,Aurora,AUR-396,1,2358.36,1500.0,2358.36,1500.0
2026-07-13,SO126286,Ganges Distributors,East,Direct,Vertex,VER-794,13,1141.93,790.0,14845.09,10270.0
2026-07-13,SO126287,Ironwood Ltd,East,Direct,Vertex,VER-803,8,1161.26,790.0,9290.08,6320.0
2026-07-13,SO126288,Ganges Distributors,East,Partner,Vertex,VER-866,9,1154.37,790.0,10389.33,7110.0
2026-07-13,SO126289,Ironwood Ltd,East,Partner,Vertex,VER-882,2,1154.13,790.0,2308.26,1580.0
2026-07-13,SO126290,Ganges Distributors,East,Online,Vertex,VER-987,4,1161.3,790.0,4645.2,3160.0
2026-07-13,SO126291,Ironwood Ltd,East,Online,Vertex,VER-294,2,1139.32,790.0,2278.64,1580.0
2026-07-13,SO126292,Ganges Distributors,East,Direct,Halcyon,HAL-813,3,3843.07,2600.0,11529.21,7800.0
2026-07-13,SO126293,Ironwood Ltd,East,Direct,Halcyon,HAL-640,6,3886.48,2600.0,23318.88,15600.0
2026-07-13,SO126294,Ganges Distributors,East,Partner,Halcyon,HAL-741,2,3930.1,2600.0,7860.2,5200.0
2026-07-13,SO126295,Ironwood Ltd,East,Partner,Halcyon,HAL-559,4,3927.93,2600.0,15711.72,10400.0
2026-07-13,SO126296,Acme Corp,West,Direct,Aurora,AUR-722,8,2319.27,1500.0,18554.16,12000.0
2026-07-13,SO126297,Sterling Industries,West,Direct,Aurora,AUR-343,6,2430.18,1500.0,14581.08,9000.0
2026-07-13,SO126298,Vayu Logistics,West,Direct,Aurora,AUR-426,8,2407.37,1500.0,19258.96,12000.0
2026-07-13,SO126299,Orbit Retail,West,Direct,Aurora,AUR-793,14,2377.85,1500.0,33289.9,21000.0
2026-07-13,SO126300,Sterling Industries,West,Partner,Aurora,AUR-465,5,2447.05,1500.0,12235.25,7500.0
2026-07-13,SO126301,Vayu Logistics,West,Partner,Aurora,AUR-665,4,2391.04,1500.0,9564.16,6000.0
2026-07-13,SO126302,Orbit Retail,West,Partner,Aurora,AUR-756,3,2383.85,1500.0,7151.55,4500.0
2026-07-13,SO126303,Acme Corp,West,Online,Aurora,AUR-536,1,2416.21,1500.0,2416.21,1500.0
2026-07-13,SO126304,Sterling Industries,West,Online,Aurora,AUR-306,2,2383.04,1500.0,4766.08,3000.0
2026-07-13,SO126305,Vayu Logistics,West,Online,Aurora,AUR-774,3,2370.4,1500.0,7111.2,4500.0
2026-07-13,SO126306,Orbit Retail,West,Online,Aurora,AUR-508,1,2411.78,1500.0,2411.78,1500.0
2026-07-13,SO126307,Acme Corp,West,Direct,Vertex,VER-766,10,1138.53,790.0,11385.3,7900.0
2026-07-13,SO126308,Sterling Industries,West,Direct,Vertex,VER-773,12,1146.06,790.0,13752.72,9480.0
2026-07-13,SO126309,Vayu Logistics,West,Direct,Vertex,VER-927,11,1136.7,790.0,12503.7,8690.0
2026-07-13,SO126310,Orbit Retail,West,Direct,Vertex,VER-173,5,1136.2,790.0,5681.0,3950.0
2026-07-13,SO126311,Acme Corp,West,Partner,Vertex,VER-155,2,1138.05,790.0,2276.1,1580.0
2026-07-13,SO126312,Sterling Industries,West,Partner,Vertex,VER-327,11,1150.86,790.0,12659.46,8690.0
2026-07-13,SO126313,Vayu Logistics,West,Partner,Vertex,VER-456,3,1160.98,790.0,3482.94,2370.0
2026-07-13,SO126314,Orbit Retail,West,Partner,Vertex,VER-842,10,1137.48,790.0,11374.8,7900.0
2026-07-13,SO126315,Acme Corp,West,Online,Vertex,VER-306,6,1178.13,790.0,7068.78,4740.0
2026-07-13,SO126316,Sterling Industries,West,Online,Vertex,VER-744,4,1146.49,790.0,4585.96,3160.0
2026-07-13,SO126317,Vayu Logistics,West,Online,Vertex,VER-156,1,1151.38,790.0,1151.38,790.0
2026-07-13,SO126318,Orbit Retail,West,Online,Vertex,VER-667,5,1130.1,790.0,5650.5,3950.0
2026-07-13,SO126319,Acme Corp,West,Direct,Halcyon,HAL-825,2,3851.77,2600.0,7703.54,5200.0
2026-07-13,SO126320,Sterling Industries,West,Direct,Halcyon,HAL-598,3,3852.48,2600.0,11557.44,7800.0
2026-07-13,SO126321,Vayu Logistics,West,Direct,Halcyon,HAL-249,3,3856.85,2600.0,11570.55,7800.0
2026-07-13,SO126322,Orbit Retail,West,Direct,Halcyon,HAL-855,4,3939.16,2600.0,15756.64,10400.0
2026-07-13,SO126323,Acme Corp,West,Partner,Halcyon,HAL-875,2,3869.52,2600.0,7739.04,5200.0
2026-07-13,SO126324,Sterling Industries,West,Partner,Halcyon,HAL-904,1,3836.61,2600.0,3836.61,2600.0
2026-07-13,SO126325,Vayu Logistics,West,Online,Halcyon,HAL-370,2,3876.76,2600.0,7753.52,5200.0
2026-07-13,SO126326,Orbit Retail,West,Online,Halcyon,HAL-993,2,3928.29,2600.0,7856.58,5200.0
2026-07-14,SO126327,Meridian Group,North,Direct,Aurora,AUR-362,21,2399.66,1500.0,50392.86,31500.0
2026-07-14,SO126328,Kalpana Traders,North,Direct,Aurora,AUR-996,9,2423.07,1500.0,21807.63,13500.0
2026-07-14,SO126329,Meridian Group,North,Partner,Aurora,AUR-402,10,2381.83,1500.0,23818.3,15000.0
2026-07-14,SO126330,Kalpana Traders,North,Partner,Aurora,AUR-369,5,2387.44,1500.0,11937.2,7500.0
2026-07-14,SO126331,Meridian Group,North,Online,Aurora,AUR-422,9,2425.47,1500.0,21829.23,13500.0
2026-07-14,SO126332,Kalpana Traders,North,Online,Aurora,AUR-565,3,2464.03,1500.0,7392.09,4500.0
2026-07-14,SO126333,Meridian Group,North,Direct,Vertex,VER-962,16,1144.08,790.0,18305.28,12640.0
2026-07-14,SO126334,Kalpana Traders,North,Direct,Vertex,VER-793,14,1168.81,790.0,16363.34,11060.0
2026-07-14,SO126335,Meridian Group,North,Partner,Vertex,VER-440,10,1137.25,790.0,11372.5,7900.0
2026-07-14,SO126336,Kalpana Traders,North,Partner,Vertex,VER-437,16,1159.47,790.0,18551.52,12640.0
2026-07-14,SO126337,Meridian Group,North,Online,Vertex,VER-806,5,1126.31,790.0,5631.55,3950.0
2026-07-14,SO126338,Kalpana Traders,North,Online,Vertex,VER-138,6,1156.49,790.0,6938.94,4740.0
2026-07-14,SO126339,Meridian Group,North,Direct,Halcyon,HAL-939,4,3947.95,2600.0,15791.8,10400.0
2026-07-14,SO126340,Kalpana Traders,North,Direct,Halcyon,HAL-491,3,3949.73,2600.0,11849.19,7800.0
2026-07-14,SO126341,Meridian Group,North,Partner,Halcyon,HAL-631,4,3969.4,2600.0,15877.6,10400.0
2026-07-14,SO126342,Kalpana Traders,North,Partner,Halcyon,HAL-859,1,3848.05,2600.0,3848.05,2600.0
2026-07-14,SO126343,Meridian Group,North,Online,Halcyon,HAL-649,6,3913.57,2600.0,23481.42,15600.0
2026-07-14,SO126344,Kalpana Traders,North,Online,Halcyon,HAL-510,2,3962.32,2600.0,7924.64,5200.0
2026-07-14,SO126345,Deccan Supply,South,Direct,Aurora,AUR-204,11,2375.4,1500.0,26129.4,16500.0
2026-07-14,SO126346,Bluewater Co,South,Direct,Aurora,AUR-335,6,2434.87,1500.0,14609.22,9000.0
2026-07-14,SO126347,Deccan Supply,South,Partner,Aurora,AUR-512,7,2378.25,1500.0,16647.75,10500.0
2026-07-14,SO126348,Bluewater Co,South,Partner,Aurora,AUR-699,6,2388.51,1500.0,14331.06,9000.0
2026-07-14,SO126349,Deccan Supply,South,Online,Aurora,AUR-987,4,2390.06,1500.0,9560.24,6000.0
2026-07-14,SO126350,Bluewater Co,South,Online,Aurora,AUR-299,3,2437.24,1500.0,7311.72,4500.0
2026-07-14,SO126351,Deccan Supply,South,Direct,Vertex,VER-356,16,1123.17,790.0,17970.72,12640.0
2026-07-14,SO126352,Bluewater Co,South,Direct,Vertex,VER-388,9,1147.33,790.0,10325.97,7110.0
2026-07-14,SO126353,Deccan Supply,South,Partner,Vertex,VER-987,8,1152.07,790.0,9216.56,6320.0
2026-07-14,SO126354,Bluewater Co,South,Partner,Vertex,VER-696,6,1149.49,790.0,6896.94,4740.0
2026-07-14,SO126355,Deccan Supply,South,Online,Vertex,VER-845,4,1136.28,790.0,4545.12,3160.0
2026-07-14,SO126356,Bluewater Co,South,Online,Vertex,VER-800,4,1155.92,790.0,4623.68,3160.0
2026-07-14,SO126357,Deccan Supply,South,Direct,Halcyon,HAL-557,3,4004.82,2600.0,12014.46,7800.0
2026-07-14,SO126358,Bluewater Co,South,Direct,Halcyon,HAL-237,5,3819.89,2600.0,19099.45,13000.0
2026-07-14,SO126359,Deccan Supply,South,Partner,Halcyon,HAL-304,1,3937.78,2600.0,3937.78,2600.0
2026-07-14,SO126360,Bluewater Co,South,Partner,Halcyon,HAL-984,9,3875.95,2600.0,34883.55,23400.0
2026-07-14,SO126361,Bluewater Co,South,Online,Halcyon,HAL-410,2,3927.3,2600.0,7854.6,5200.0
2026-07-14,SO126362,Ganges Distributors,East,Direct,Aurora,AUR-656,14,2386.42,1500.0,33409.88,21000.0
2026-07-14,SO126363,Ironwood Ltd,East,Direct,Aurora,AUR-149,8,2428.9,1500.0,19431.2,12000.0
2026-07-14,SO126364,Ganges Distributors,East,Partner,Aurora,AUR-789,5,2401.95,1500.0,12009.75,7500.0
2026-07-14,SO126365,Ironwood Ltd,East,Partner,Aurora,AUR-645,7,2373.35,1500.0,16613.45,10500.0
2026-07-14,SO126366,Ganges Distributors,East,Online,Aurora,AUR-167,2,2394.3,1500.0,4788.6,3000.0
2026-07-14,SO126367,Ironwood Ltd,East,Online,Aurora,AUR-628,3,2442.45,1500.0,7327.35,4500.0
2026-07-14,SO126368,Ganges Distributors,East,Direct,Vertex,VER-759,21,1142.32,790.0,23988.72,16590.0
2026-07-14,SO126369,Ironwood Ltd,East,Direct,Vertex,VER-408,7,1164.97,790.0,8154.79,5530.0
2026-07-14,SO126370,Ganges Distributors,East,Partner,Vertex,VER-189,4,1150.98,790.0,4603.92,3160.0
2026-07-14,SO126371,Ironwood Ltd,East,Partner,Vertex,VER-769,8,1151.74,790.0,9213.92,6320.0
2026-07-14,SO126372,Ganges Distributors,East,Online,Vertex,VER-405,7,1133.34,790.0,7933.38,5530.0
2026-07-14,SO126373,Ironwood Ltd,East,Online,Vertex,VER-433,3,1145.75,790.0,3437.25,2370.0
2026-07-14,SO126374,Ganges Distributors,East,Direct,Halcyon,HAL-696,4,3861.52,2600.0,15446.08,10400.0
2026-07-14,SO126375,Ganges Distributors,East,Partner,Halcyon,HAL-142,3,3912.15,2600.0,11736.45,7800.0
2026-07-14,SO126376,Ironwood Ltd,East,Partner,Halcyon,HAL-939,5,3938.32,2600.0,19691.6,13000.0
2026-07-14,SO126377,Ganges Distributors,East,Online,Halcyon,HAL-203,1,3915.91,2600.0,3915.91,2600.0
2026-07-14,SO126378,Ironwood Ltd,East,Online,Halcyon,HAL-683,2,3924.08,2600.0,7848.16,5200.0
2026-07-14,SO126379,Acme Corp,West,Direct,Aurora,AUR-506,3,2451.0,1500.0,7353.0,4500.0
2026-07-14,SO126380,Sterling Industries,West,Direct,Aurora,AUR-264,12,2391.68,1500.0,28700.16,18000.0
2026-07-14,SO126381,Vayu Logistics,West,Direct,Aurora,AUR-218,3,2398.79,1500.0,7196.37,4500.0
2026-07-14,SO126382,Orbit Retail,West,Direct,Aurora,AUR-538,7,2366.4,1500.0,16564.8,10500.0
2026-07-14,SO126383,Acme Corp,West,Partner,Aurora,AUR-799,3,2410.92,1500.0,7232.76,4500.0
2026-07-14,SO126384,Sterling Industries,West,Partner,Aurora,AUR-473,7,2343.87,1500.0,16407.09,10500.0
2026-07-14,SO126385,Vayu Logistics,West,Partner,Aurora,AUR-682,7,2392.98,1500.0,16750.86,10500.0
2026-07-14,SO126386,Orbit Retail,West,Partner,Aurora,AUR-705,8,2413.5,1500.0,19308.0,12000.0
2026-07-14,SO126387,Acme Corp,West,Online,Aurora,AUR-832,1,2372.45,1500.0,2372.45,1500.0
2026-07-14,SO126388,Sterling Industries,West,Online,Aurora,AUR-693,2,2419.66,1500.0,4839.32,3000.0
2026-07-14,SO126389,Vayu Logistics,West,Online,Aurora,AUR-918,3,2424.29,1500.0,7272.87,4500.0
2026-07-14,SO126390,Orbit Retail,West,Online,Aurora,AUR-236,5,2404.43,1500.0,12022.15,7500.0
2026-07-14,SO126391,Acme Corp,West,Direct,Vertex,VER-477,6,1160.86,790.0,6965.16,4740.0
2026-07-14,SO126392,Sterling Industries,West,Direct,Vertex,VER-324,15,1148.04,790.0,17220.6,11850.0
2026-07-14,SO126393,Vayu Logistics,West,Direct,Vertex,VER-144,10,1155.19,790.0,11551.9,7900.0
2026-07-14,SO126394,Orbit Retail,West,Direct,Vertex,VER-946,7,1145.73,790.0,8020.11,5530.0
2026-07-14,SO126395,Acme Corp,West,Partner,Vertex,VER-292,7,1148.41,790.0,8038.87,5530.0
2026-07-14,SO126396,Sterling Industries,West,Partner,Vertex,VER-510,8,1173.45,790.0,9387.6,6320.0
2026-07-14,SO126397,Vayu Logistics,West,Partner,Vertex,VER-224,13,1155.94,790.0,15027.22,10270.0
2026-07-14,SO126398,Orbit Retail,West,Partner,Vertex,VER-326,13,1158.14,790.0,15055.82,10270.0
2026-07-14,SO126399,Sterling Industries,West,Online,Vertex,VER-975,5,1153.26,790.0,5766.3,3950.0
2026-07-14,SO126400,Vayu Logistics,West,Online,Vertex,VER-538,5,1152.94,790.0,5764.7,3950.0
2026-07-14,SO126401,Orbit Retail,West,Online,Vertex,VER-390,4,1118.24,790.0,4472.96,3160.0
2026-07-14,SO126402,Acme Corp,West,Direct,Halcyon,HAL-653,2,3888.63,2600.0,7777.26,5200.0
2026-07-14,SO126403,Sterling Industries,West,Direct,Halcyon,HAL-411,4,3895.04,2600.0,15580.16,10400.0
2026-07-14,SO126404,Orbit Retail,West,Direct,Halcyon,HAL-959,3,3919.3,2600.0,11757.9,7800.0
2026-07-14,SO126405,Acme Corp,West,Partner,Halcyon,HAL-286,1,3978.41,2600.0,3978.41,2600.0
2026-07-14,SO126406,Sterling Industries,West,Partner,Halcyon,HAL-872,2,3915.45,2600.0,7830.9,5200.0
2026-07-14,SO126407,Vayu Logistics,West,Partner,Halcyon,HAL-583,2,3860.25,2600.0,7720.5,5200.0
2026-07-14,SO126408,Orbit Retail,West,Partner,Halcyon,HAL-326,2,3873.52,2600.0,7747.04,5200.0
2026-07-14,SO126409,Sterling Industries,West,Online,Halcyon,HAL-516,2,3974.88,2600.0,7949.76,5200.0
2026-07-14,SO126410,Vayu Logistics,West,Online,Halcyon,HAL-577,1,3952.17,2600.0,3952.17,2600.0
2026-07-14,SO126411,Orbit Retail,West,Online,Halcyon,HAL-174,1,3907.5,2600.0,3907.5,2600.0
2026-07-15,SO126412,Meridian Group,North,Direct,Aurora,AUR-672,15,2421.25,1500.0,36318.75,22500.0
2026-07-15,SO126413,Kalpana Traders,North,Direct,Aurora,AUR-731,8,2415.4,1500.0,19323.2,12000.0
2026-07-15,SO126414,Meridian Group,North,Partner,Aurora,AUR-396,8,2426.03,1500.0,19408.24,12000.0
2026-07-15,SO126415,Kalpana Traders,North,Partner,Aurora,AUR-465,3,2436.8,1500.0,7310.4,4500.0
2026-07-15,SO126416,Meridian Group,North,Online,Aurora,AUR-403,8,2399.89,1500.0,19199.12,12000.0
2026-07-15,SO126417,Kalpana Traders,North,Online,Aurora,AUR-434,3,2446.81,1500.0,7340.43,4500.0
2026-07-15,SO126418,Meridian Group,North,Direct,Vertex,VER-196,20,1111.61,790.0,22232.2,15800.0
2026-07-15,SO126419,Kalpana Traders,North,Direct,Vertex,VER-240,12,1159.42,790.0,13913.04,9480.0
2026-07-15,SO126420,Meridian Group,North,Partner,Vertex,VER-203,10,1167.87,790.0,11678.7,7900.0
2026-07-15,SO126421,Kalpana Traders,North,Partner,Vertex,VER-527,8,1146.2,790.0,9169.6,6320.0
2026-07-15,SO126422,Meridian Group,North,Online,Vertex,VER-676,6,1140.41,790.0,6842.46,4740.0
2026-07-15,SO126423,Kalpana Traders,North,Online,Vertex,VER-669,8,1162.37,790.0,9298.96,6320.0
2026-07-15,SO126424,Meridian Group,North,Direct,Halcyon,HAL-314,8,3867.19,2600.0,30937.52,20800.0
2026-07-15,SO126425,Kalpana Traders,North,Direct,Halcyon,HAL-696,5,3910.76,2600.0,19553.8,13000.0
2026-07-15,SO126426,Meridian Group,North,Partner,Halcyon,HAL-288,5,3943.3,2600.0,19716.5,13000.0
2026-07-15,SO126427,Kalpana Traders,North,Partner,Halcyon,HAL-254,5,3959.8,2600.0,19799.0,13000.0
2026-07-15,SO126428,Meridian Group,North,Online,Halcyon,HAL-517,3,3876.0,2600.0,11628.0,7800.0
2026-07-15,SO126429,Kalpana Traders,North,Online,Halcyon,HAL-712,2,3887.49,2600.0,7774.98,5200.0
2026-07-15,SO126430,Deccan Supply,South,Direct,Aurora,AUR-505,11,2411.44,1500.0,26525.84,16500.0
2026-07-15,SO126431,Bluewater Co,South,Direct,Aurora,AUR-354,13,2356.13,1500.0,30629.69,19500.0
2026-07-15,SO126432,Deccan Supply,South,Partner,Aurora,AUR-115,3,2376.23,1500.0,7128.69,4500.0
2026-07-15,SO126433,Bluewater Co,South,Partner,Aurora,AUR-109,6,2373.49,1500.0,14240.94,9000.0
2026-07-15,SO126434,Deccan Supply,South,Online,Aurora,AUR-160,5,2373.86,1500.0,11869.3,7500.0
2026-07-15,SO126435,Deccan Supply,South,Direct,Vertex,VER-500,18,1141.07,790.0,20539.26,14220.0
2026-07-15,SO126436,Bluewater Co,South,Direct,Vertex,VER-420,13,1150.23,790.0,14952.99,10270.0
2026-07-15,SO126437,Deccan Supply,South,Partner,Vertex,VER-763,10,1134.41,790.0,11344.1,7900.0
2026-07-15,SO126438,Bluewater Co,South,Partner,Vertex,VER-270,13,1133.0,790.0,14729.0,10270.0
2026-07-15,SO126439,Deccan Supply,South,Online,Vertex,VER-626,8,1140.91,790.0,9127.28,6320.0
2026-07-15,SO126440,Bluewater Co,South,Online,Vertex,VER-556,6,1157.7,790.0,6946.2,4740.0
2026-07-15,SO126441,Deccan Supply,South,Direct,Halcyon,HAL-303,5,4032.25,2600.0,20161.25,13000.0
2026-07-15,SO126442,Bluewater Co,South,Direct,Halcyon,HAL-944,5,3963.11,2600.0,19815.55,13000.0
2026-07-15,SO126443,Deccan Supply,South,Partner,Halcyon,HAL-100,2,3895.98,2600.0,7791.96,5200.0
2026-07-15,SO126444,Deccan Supply,South,Online,Halcyon,HAL-496,1,3866.36,2600.0,3866.36,2600.0
2026-07-15,SO126445,Bluewater Co,South,Online,Halcyon,HAL-871,2,3851.14,2600.0,7702.28,5200.0
2026-07-15,SO126446,Ganges Distributors,East,Direct,Aurora,AUR-950,10,2418.47,1500.0,24184.7,15000.0
2026-07-15,SO126447,Ironwood Ltd,East,Direct,Aurora,AUR-407,10,2403.21,1500.0,24032.1,15000.0
2026-07-15,SO126448,Ganges Distributors,East,Partner,Aurora,AUR-132,7,2452.14,1500.0,17164.98,10500.0
2026-07-15,SO126449,Ironwood Ltd,East,Partner,Aurora,AUR-902,5,2404.79,1500.0,12023.95,7500.0
2026-07-15,SO126450,Ganges Distributors,East,Online,Aurora,AUR-830,7,2423.61,1500.0,16965.27,10500.0
2026-07-15,SO126451,Ironwood Ltd,East,Online,Aurora,AUR-465,1,2405.57,1500.0,2405.57,1500.0
2026-07-15,SO126452,Ganges Distributors,East,Direct,Vertex,VER-721,18,1130.62,790.0,20351.16,14220.0
2026-07-15,SO126453,Ironwood Ltd,East,Direct,Vertex,VER-415,10,1136.69,790.0,11366.9,7900.0
2026-07-15,SO126454,Ganges Distributors,East,Partner,Vertex,VER-860,15,1147.64,790.0,17214.6,11850.0
2026-07-15,SO126455,Ironwood Ltd,East,Partner,Vertex,VER-146,7,1165.72,790.0,8160.04,5530.0
2026-07-15,SO126456,Ganges Distributors,East,Online,Vertex,VER-918,4,1148.36,790.0,4593.44,3160.0
2026-07-15,SO126457,Ironwood Ltd,East,Online,Vertex,VER-474,5,1149.02,790.0,5745.1,3950.0
2026-07-15,SO126458,Ganges Distributors,East,Direct,Halcyon,HAL-140,2,3845.14,2600.0,7690.28,5200.0
2026-07-15,SO126459,Ironwood Ltd,East,Direct,Halcyon,HAL-251,2,3828.76,2600.0,7657.52,5200.0
2026-07-15,SO126460,Ganges Distributors,East,Partner,Halcyon,HAL-927,4,3899.03,2600.0,15596.12,10400.0
2026-07-15,SO126461,Ironwood Ltd,East,Partner,Halcyon,HAL-706,2,3933.27,2600.0,7866.54,5200.0
2026-07-15,SO126462,Ganges Distributors,East,Online,Halcyon,HAL-150,3,3893.0,2600.0,11679.0,7800.0
2026-07-15,SO126463,Acme Corp,West,Direct,Aurora,AUR-485,4,2382.82,1500.0,9531.28,6000.0
2026-07-15,SO126464,Sterling Industries,West,Direct,Aurora,AUR-112,10,2330.39,1500.0,23303.9,15000.0
2026-07-15,SO126465,Vayu Logistics,West,Direct,Aurora,AUR-222,9,2367.04,1500.0,21303.36,13500.0
2026-07-15,SO126466,Orbit Retail,West,Direct,Aurora,AUR-257,6,2463.4,1500.0,14780.4,9000.0
2026-07-15,SO126467,Acme Corp,West,Partner,Aurora,AUR-734,2,2419.14,1500.0,4838.28,3000.0
2026-07-15,SO126468,Sterling Industries,West,Partner,Aurora,AUR-370,8,2340.98,1500.0,18727.84,12000.0
2026-07-15,SO126469,Vayu Logistics,West,Partner,Aurora,AUR-134,6,2370.26,1500.0,14221.56,9000.0
2026-07-15,SO126470,Orbit Retail,West,Partner,Aurora,AUR-296,6,2354.94,1500.0,14129.64,9000.0
2026-07-15,SO126471,Acme Corp,West,Online,Aurora,AUR-347,4,2363.29,1500.0,9453.16,6000.0
2026-07-15,SO126472,Sterling Industries,West,Online,Aurora,AUR-972,6,2417.94,1500.0,14507.64,9000.0
2026-07-15,SO126473,Vayu Logistics,West,Online,Aurora,AUR-440,6,2375.22,1500.0,14251.32,9000.0
2026-07-15,SO126474,Orbit Retail,West,Online,Aurora,AUR-311,4,2385.67,1500.0,9542.68,6000.0
2026-07-15,SO126475,Acme Corp,West,Direct,Vertex,VER-989,3,1174.51,790.0,3523.53,2370.0
2026-07-15,SO126476,Sterling Industries,West,Direct,Vertex,VER-410,6,1134.53,790.0,6807.18,4740.0
2026-07-15,SO126477,Vayu Logistics,West,Direct,Vertex,VER-179,8,1173.54,790.0,9388.32,6320.0
2026-07-15,SO126478,Orbit Retail,West,Direct,Vertex,VER-419,9,1135.64,790.0,10220.76,7110.0
2026-07-15,SO126479,Acme Corp,West,Partner,Vertex,VER-314,10,1160.47,790.0,11604.7,7900.0
2026-07-15,SO126480,Sterling Industries,West,Partner,Vertex,VER-788,4,1158.24,790.0,4632.96,3160.0
2026-07-15,SO126481,Vayu Logistics,West,Partner,Vertex,VER-100,10,1129.88,790.0,11298.8,7900.0
2026-07-15,SO126482,Orbit Retail,West,Partner,Vertex,VER-700,8,1125.07,790.0,9000.56,6320.0
2026-07-15,SO126483,Acme Corp,West,Online,Vertex,VER-663,3,1118.2,790.0,3354.6,2370.0
2026-07-15,SO126484,Sterling Industries,West,Online,Vertex,VER-501,4,1167.56,790.0,4670.24,3160.0
2026-07-15,SO126485,Vayu Logistics,West,Online,Vertex,VER-225,2,1133.43,790.0,2266.86,1580.0
2026-07-15,SO126486,Orbit Retail,West,Online,Vertex,VER-135,3,1155.49,790.0,3466.47,2370.0
2026-07-15,SO126487,Acme Corp,West,Direct,Halcyon,HAL-659,2,3899.25,2600.0,7798.5,5200.0
2026-07-15,SO126488,Sterling Industries,West,Direct,Halcyon,HAL-445,3,3901.79,2600.0,11705.37,7800.0
2026-07-15,SO126489,Vayu Logistics,West,Direct,Halcyon,HAL-531,2,4001.79,2600.0,8003.58,5200.0
2026-07-15,SO126490,Orbit Retail,West,Direct,Halcyon,HAL-240,1,3896.63,2600.0,3896.63,2600.0
2026-07-15,SO126491,Acme Corp,West,Partner,Halcyon,HAL-108,1,3879.83,2600.0,3879.83,2600.0
2026-07-15,SO126492,Sterling Industries,West,Partner,Halcyon,HAL-971,1,3839.68,2600.0,3839.68,2600.0
2026-07-15,SO126493,Vayu Logistics,West,Partner,Halcyon,HAL-575,2,3979.48,2600.0,7958.96,5200.0
2026-07-15,SO126494,Sterling Industries,West,Online,Halcyon,HAL-215,3,3874.54,2600.0,11623.62,7800.0
2026-07-15,SO126495,Vayu Logistics,West,Online,Halcyon,HAL-155,2,3986.05,2600.0,7972.1,5200.0
2026-07-15,SO126496,Orbit Retail,West,Online,Halcyon,HAL-978,1,3838.86,2600.0,3838.86,2600.0
2026-07-16,SO126497,Meridian Group,North,Direct,Aurora,AUR-837,9,2379.85,1500.0,21418.65,13500.0
2026-07-16,SO126498,Kalpana Traders,North,Direct,Aurora,AUR-149,12,2370.58,1500.0,28446.96,18000.0
2026-07-16,SO126499,Meridian Group,North,Partner,Aurora,AUR-116,7,2356.27,1500.0,16493.89,10500.0
